# Thai word frequencies extracted from Thai Wikipedia
# Source: https://huggingface.co/datasets/pythainlp/thai-wiki-dataset-v3
# License: CC BY-SA 4.0 — https://creativecommons.org/licenses/by-sa/4.0/
# Segmented with kham (https://github.com/preedep/kham)
# Articles processed: 500
# Format: word<TAB>count  (sorted by count descending)
# NOTE: Keep this file SEPARATE from tnc_freq.txt (which is CC0).
#       Do not merge — different licenses.
คณะราษฎร	30
ราษฎร	30
ป้อน	30
ให้ได้	30
อัจฉริยะ	30
ไวรัส	30
ริว	30
ผจญภัย	30
หันมา	30
ปริญญากิตติมศักดิ์	30
สวรรคต	30
ยั	30
มนตรี	30
บรรณาธิการ	30
แคน	30
สู้รบ	30
เด่นชัด	30
ท้าย	30
หอม	30
มีพิษ	30
เมีย	30
ฉายา	30
นักเคมี	30
แต	30
ชิน	30
ที่ราบลุ่ม	30
ทั้งปี	30
ดราก้อน	30
โมก	30
อโลหะ	30
ครุ	30
ไอบีเรีย	30
โง	30
บรอนซ์	30
หน้าวัว	30
มากยิ่งขึ้น	29
แบน	29
เคลื่อน	29
ฤดูกาล	29
อนุภาค	29
สะสม	29
ชีว	29
บริบท	29
ณ์	29
สวัสดิ์	29
ในขณะเดียวกัน	29
รุ่นใหม่	29
ต้นทุน	29
สรีรวิทยา	29
จอ	29
คำพูด	29
เข้มงวด	29
ปริมาณน้ำฝน	29
สำนักนายกรัฐมนตรี	29
การปฏิบัติ	29
กองทัพอากาศ	29
นายก	29
ยุโรปตะวันตก	29
อินเตอร์	29
โรงไฟฟ้า	29
หมุนเวียน	29
แปรรูป	29
เครื่องดื่ม	29
ฉลอง	29
ผู้ชม	29
เจ้าของ	29
ชนชั้น	29
ทั้งที่	29
ทวี	29
เติร์ก	29
ธนะ	29
รุ่งเรือง	29
รัศมี	29
สะพาน	29
รอย	29
ประสม	29
โดน	29
ปริญญาเอก	29
บริติช	29
เคารพ	29
หวัง	29
ทัพ	29
สภาพภูมิอากาศ	29
สมรส	29
มาสู่	29
สำรอง	29
อุดมสมบูรณ์	29
กลัว	29
สถานีโทรทัศน์	29
ปริศนา	29
อาชีวศึกษา	29
ออฟฟิศ	29
การตั้งถิ่นฐาน	29
กระจก	29
มะละกา	29
เรียบ	29
ถอด	29
ปศุสัตว์	29
องศาเซลเซียส	29
เพกา	29
พันปี	28
ทว่า	28
วิทยุ	28
วาด	28
ม่วง	28
แหล่งกำเนิด	28
แสดงถึง	28
ในกรณีที่	28
เข้มข้น	28
สว่าง	28
ขณะเดียวกัน	28
ภาพรวม	28
คาดการณ์	28
ความเป็นมา	28
ประชากรศาสตร์	28
องค์ความรู้	28
เงินทุน	28
สถานที่ท่องเที่ยว	28
ความฝัน	28
ชาล	28
ข่ายงาน	28
นักปรัชญา	28
เวล	28
แทบ	28
เป็นไป	28
กาย	28
ลงมติ	28
ว่างงาน	28
ภาวะเศรษฐกิจ	28
ฝีมือ	28
ทรัพยากรธรรมชาติ	28
วินิจฉัย	28
บวก	28
ราง	28
มัธยมศึกษา	28
วัยรุ่น	28
เชิงพาณิชย์	28
นิพนธ์	28
โอน	28
ในเวลานั้น	28
จินดา	28
บุรุษ	28
สามเหลี่ยม	28
แอก	28
ทุกชนิด	28
ไข่	28
ลอง	28
แท้	28
ผู้ช่วย	28
ขอให้	28
ทรัพย์สิน	28
อารักขา	28
นาฬิกา	28
สมเด็จพระนางเจ้า	28
ความมั่งคั่ง	28
ขาดแคลน	28
บ่อย	28
หู	28
เผา	28
ซุ	28
ไชย	28
ผู้ใหญ่	28
ภู่	28
ยอดเขา	28
มรสุม	28
เข้าใกล้	28
ทิเบต	28
ฝัก	28
นินจา	28
ไทเป	28
กิโลกรัม	28
มีฤทธิ์	28
ขาเข้า	28
อักขระ	28
เฝ้า	27
ปลดปล่อย	27
จรวด	27
นับว่า	27
บัง	27
สา	27
ผู้อ่าน	27
ใดๆ	27
ทุกวัน	27
ท่องเที่ยว	27
อัตโนมัติ	27
แข็งแกร่ง	27
ความเหมาะสม	27
แคลคูลัส	27
ชั้นสูง	27
การรู้จำ	27
เปีย	27
แอลป์	27
ปกคลุม	27
รัฐบาลท้องถิ่น	27
สมาชิกสภา	27
คณะมนตรีความมั่นคง	27
ประตู	27
เกา	27
เป็นอิสระ	27
จ่าย	27
ผู้พิพากษา	27
ดื่ม	27
ย่าง	27
กุญแจ	27
เรียบเรียง	27
หมายความว่า	27
ถดถอย	27
ราชา	27
สาวก	27
พิพิธภัณฑ์	27
เอนโทรปี	27
แกะ	27
มัวร์	27
แก้ไขปัญหา	27
กรด	27
การคัดเลือก	27
บก	27
ระดับชาติ	27
รัตน	27
สมมติฐาน	27
แอร์	27
ศา	27
ตะวันออกกลาง	27
ไจ	27
แอบ	27
มากเกินไป	27
โซลา	27
คู่มือ	27
สุโขทัย	27
เสื้อ	27
พญา	27
แห้งแล้ง	27
ไข้หวัด	27
เขตแดน	27
หฺ	27
ร่า	27
มิตรภาพ	27
มด	27
ฮุ้	27
สถาบันเทคโนโลยีราชมงคล	27
แอนติเจน	27
เขตการค้าเสรี	27
สตางค์	27
เชิงทฤษฎี	26
ไอแซค	26
รวมตัว	26
ต่อไปนี้	26
เอ็ม	26
มืด	26
สิ	26
สภาพแวดล้อม	26
ที่อยู่อาศัย	26
เป็นตัวแทน	26
โฆษณา	26
รับรู้	26
เป็นจริง	26
นัย	26
เรย์	26
ได้รับการยกย่อง	26
สม่ำเสมอ	26
พันธ์	26
ก้อน	26
ตั้งรกราก	26
ปรัสเซีย	26
ออน	26
ตุ	26
วางแผน	26
ถัดมา	26
อุทยานแห่งชาติ	26
คณะมนตรี	26
สินค้าส่งออก	26
เขตเมือง	26
คัล	26
แสดงออก	26
ชนะเลิศ	26
พจน์	26
เหลือง	26
หม่อมราชวงศ์	26
วิพากษ์วิจารณ์	26
ชี้	26
พระพุทธศาสนา	26
เถรวาท	26
ปุ	26
ด้านบน	26
ข้อจำกัด	26
ถ่าย	26
ผู้อำนวยการ	26
อุปทาน	26
ราชบัณฑิตยสถาน	26
เจริญเติบโต	26
มาร์ก	26
เข้ายึดครอง	26
วรรณ	26
พั	26
มิตร	26
พิทักษ์	26
กรุณา	26
แฟน	26
เง	26
จารึก	26
เครื่องบิน	26
พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว	26
ชะ	26
ปักกิ่ง	26
การอพยพ	26
แอตแลนติก	26
การลงนาม	26
อุโมงค์	26
เจ้าหญิง	26
ก๊าซ	26
ก้านใบ	26
หมวก	26
ขาออก	26
ปากแม่น้ำ	26
การผัน	26
ภาษากลาง	26
เอเยนต์	26
พระประแดง	26
ครบรอบ	25
เรียกกันว่า	25
หลุมดำ	25
แผ่	25
ซิง	25
ตรอน	25
เหมาะสำหรับ	25
อันเนื่องมาจาก	25
เรียกชื่อ	25
แวน	25
ฮีเลียม	25
ความเข้าใจ	25
ความเป็นไปได้	25
วิศวกรรมไฟฟ้า	25
ในทางปฏิบัติ	25
อันตราย	25
อป	25
ทดลอง	25
ผู้อื่น	25
บ้านเมือง	25
น้อยที่สุด	25
กลุ่มชน	25
นาซี	25
พ่ายแพ้	25
เงินเฟ้อ	25
อุดมการณ์	25
กล่าวหา	25
การคลัง	25
ภาคบังคับ	25
กฎเกณฑ์	25
ร้านอาหาร	25
ญาณ	25
ที่ทำงาน	25
คะแนน	25
นักการเมือง	25
ความผิด	25
ตรัส	25
เผยแผ่	25
คม	25
ระบาย	25
แบ่งกลุ่ม	25
คิง	25
พยากรณ์	25
เนื้อที่	25
ภาคพื้น	25
พฤกษศาสตร์	25
สลาย	25
คนเดียว	25
แย	25
สามัคคี	25
สตาร์	25
เวที	25
อิสราเอล	25
จัดหา	25
ภรรยา	25
ใช้จ่าย	25
เข็ม	25
โทร	25
วัฒนา	25
กระเป๋า	25
ตัวเอก	25
ดุ	25
ติดต่อกัน	25
ชมพู	25
เนื่องด้วย	25
ทาจิกิสถาน	25
ปาเลา	25
ตั้งขึ้น	25
ทางอากาศ	25
พหูพจน์	25
ความเสี่ยง	25
ระดับน้ำทะเล	25
ตัวย่อ	25
ร้า	25
นักรบ	25
เซี่	25
ติดกัน	25
กง	25
คำประพันธ์	25
นโรดม	25
พระพุทธรูป	25
สุมาตรา	25
สระประสม	25
ประเมิน	24
เฮอ	24
ใจกลาง	24
ใต้ดิน	24
ราตรี	24
ซ่า	24
มีผลต่อ	24
ต่างหาก	24
ทางจิตวิทยา	24
ปก	24
เลียน	24
บาร์	24
ออกไซด์	24
จิต	24
จัดระเบียบ	24
โปรแกรมคอมพิวเตอร์	24
ควบคู่	24
อัลเบิร์ต	24
ขั้น	24
โดยทั่วไปแล้ว	24
จัดสรร	24
ทางหลวง	24
สงครามเย็น	24
ผู้ส่งออก	24
พื้นบ้าน	24
ชิงแชมป์	24
เทิ	24
ร่ม	24
ตุลา	24
อธิการบดี	24
ครั้งนั้น	24
การรัฐประหาร	24
คว้า	24
พุทธเจ้า	24
ตรัสรู้	24
ภู	24
ความถี่	24
นั้นๆ	24
ที่ต่ำ	24
คอมพิวเตอร์ส่วนบุคคล	24
งก	24
ธิดา	24
บรรยาย	24
ทางน้ำ	24
บางแห่ง	24
เสรีไทย	24
ผู้บริหาร	24
มหัศจรรย์	24
ชื่อเรื่อง	24
ฟูจิ	24
สุนัข	24
ลาติน	24
ทราย	24
อสิ	24
ภพ	24
คำคุณศัพท์	24
การประมง	24
ละติจูด	24
โทรศัพท์	24
ทางบก	24
พระที่นั่ง	24
สิริกิติ์	24
ซ้อน	24
สิ่งทอ	24
คราว	24
คาถา	24
นรก	24
อึ้ง	24
เกสรตัวผู้	24
ซอก	24
ธัญบุรี	24
บานเย็น	24
พุดตาน	24
กดปุ่ม	24
แปร	23
มีผลกระทบ	23
ล้อมรอบ	23
ผู้สนับสนุน	23
เวิร์ด	23
ไอบีเอ็ม	23
เรขาคณิต	23
ไซเบอร์	23
โดยส่วนใหญ่	23
เป้า	23
วิทัศน์	23
สน	23
อนุพันธ์	23
ซิม	23
ไทม์	23
โปแลนด์	23
เบลเยียม	23
มีมติ	23
ร้ายแรง	23
อนุมัติ	23
อย่า	23
ข่าน	23
อัง	23
สัตว์ป่า	23
ศาลสูงสุด	23
ดับ	23
วิจัยและพัฒนา	23
เอิ	23
อ้วน	23
บำรุง	23
สำมะโนประชากร	23
เทศ	23
เพื่อที่จะ	23
นาโต	23
ร่วมสมัย	23
ถนอม	23
กิตติ	23
ลาน	23
ย้อนกลับ	23
ฉีด	23
สร้างสรรค์	23
ถึงแม้	23
เกิ	23
ด้านล่าง	23
อัตราส่วน	23
สถาบันการศึกษา	23
ขณะนี้	23
สว	23
สมภพ	23
ศิลป์	23
ชาวบ้าน	23
สืบทอด	23
อาทิตย์	23
ประสบปัญหา	23
ต้าน	23
หนุ่ม	23
โปรตอน	23
ตอนต้น	23
แน	23
ทวีปอเมริกาเหนือ	23
แคริบเบียน	23
ยุคหิน	23
บรรเลง	23
เช้า	23
แด	23
ศพ	23
ปุ๋ย	23
จั	23
หุบเขา	23
ล้าง	23
ขนม	23
บัว	23
ลหุ	23
การก	23
ธงชาติ	23
ส่วนน้อย	23
บอร์เนียว	23
ก๊กมินตั๋ง	23
ทำความเข้าใจ	22
ก่อตัว	22
เรอ	22
โดยมาก	22
ดีกว่า	22
สัมพัทธภาพ	22
ตลอดเวลา	22
เต็มไปด้วย	22
รวมกลุ่ม	22
ธาร	22
เป็นประโยชน์	22
ใช้ได้	22
อุดม	22
สำเร็จรูป	22
เรื่อยๆ	22
ร้าน	22
วงกว้าง	22
ปริญญา	22
ชุดคำสั่ง	22
อลวน	22
ดังที่	22
เนื่องมาจาก	22
น่าสนใจ	22
ร้อง	22
มหานคร	22
สงครามโลกครั้งที่หนึ่ง	22
สมัชชา	22
ตกต่ำ	22
พื้นทวีป	22
มาร์แชลล์	22
พัด	22
ขั้นพื้นฐาน	22
ศาลรัฐธรรมนูญ	22
ความสงบ	22
ธนาคารกลาง	22
ตรงกลาง	22
เซิ	22
ซิก	22
ทรัพย์	22
แล้วจึง	22
ประกาศนียบัตร	22
ภาษาต่างประเทศ	22
คาทอลิก	22
รัม	22
ไวน์	22
คัพ	22
ตลอดกาล	22
สุร	22
การประเมิน	22
ธง	22
สำเร็จการศึกษา	22
ปกเกล้า	22
พระองค์เจ้า	22
เดช	22
จำคุก	22
สงขลา	22
ภาษาบาลี	22
ประสูติ	22
ชีพ	22
ผู้สร้าง	22
ทำนอง	22
มัธยม	22
ทางเพศ	22
จริงจัง	22
ถาม	22
แคลิฟอร์เนีย	22
ความกังวล	22
แทนที่จะ	22
นักลงทุน	22
สถานศึกษา	22
เดวิด	22
มนุษยชาติ	22
ทูลเกล้าฯ	22
เสรีนิยม	22
โรง	22
เส้นขนาน	22
จำ	22
ตึก	22
กรี	22
จัก	22
ระยะยาว	22
อย่างหนึ่ง	22
บรรณานุกรม	22
ช่าง	22
ครั้น	22
ยุคก่อนประวัติศาสตร์	22
คีร์กีซสถาน	22
บ่งชี้	22
พายุ	22
กก	22
เชียง	22
ขอม	22
ระดับนานาชาติ	22
จิก	22
ปัก	22
เต็ง	22
ริม	22
ติดเชื้อ	22
จรด	22
ช่องว่าง	22
ทวีปแอฟริกา	22
สัตว์เลี้ยง	22
ล้านนา	22
ภาคอุตสาหกรรม	22
อ้างสิทธิ์	22
มีประวัติ	22
เสริมสร้าง	22
สิ้นพระชนม์	22
คลุม	22
หวง	22
เมืองขึ้น	22
ตัวเมีย	22
ตีนเป็ด	22
ไนโตรเจน	22
แกม	22
เจดีย์	22
พนมเปญ	22
ทางธรรมชาติ	21
เบื้องต้น	21
ทางทฤษฎี	21
การประดิษฐ์	21
แม่นยำ	21
นิวตรอน	21
ที่เก็บ	21
ขัดแย้ง	21
เสมือน	21
ชั่	21
สุริยะ	21
เพิ่มมากขึ้น	21
ต่อกัน	21
เป็นพิเศษ	21
เหมืองแร่	21
การจำแนก	21
รัตน์	21
กระทู้	21
ด้านหลัง	21
เตือน	21
ปุ่ม	21
บริหารงาน	21
เป็นช่วง	21
จุดมุ่งหมาย	21
ช้าง	21
สมัยโบราณ	21
ฮัม	21
ค่าที่	21
งอ	21
มีระดับ	21
แสดงผล	21
รณรงค์	21
อำนาจหน้าที่	21
สวัสดิการ	21
ประเทศพัฒนาแล้ว	21
กองทหาร	21
ครอบงำ	21
เสียงข้างมาก	21
การตลาด	21
คริสเตียน	21
ทางการทหาร	21
ยั่งยืน	21
ประหยัด	21
สห	21
คริสต์มาส	21
นักประพันธ์	21
น้ำผลไม้	21
ยอดเยี่ยม	21
จดทะเบียน	21
รณ	21
มั่นคง	21
ได้รับแต่งตั้ง	21
เชิญ	21
ถ้อยคำ	21
ยืน	21
ยุ	21
เป็นงาน	21
แผง	21
ม่า	21
ปริญญาโท	21
บัญชี	21
โต้	21
สร้างภาพ	21
สก	21
สมาพันธ์	21
ขึ้นต้น	21
ขับเคลื่อน	21
โลหิต	21
ดิก	21
ราชบัลลังก์	21
รับราชการ	21
เสนอชื่อ	21
อนุรักษนิยม	21
สุทธิ	21
อยู่แล้ว	21
ท่ามกลาง	21
โจว	21
สันติ	21
ป่วย	21
ฮอว์กิง	21
พอสมควร	21
สืบเนื่อง	21
สรรเสริญ	21
มาร์ติน	21
ตอนจบ	21
พู	21
กานา	21
ควีน	21
กด	21
นิคม	21
ปอ	21
ส่วนผสม	21
ทางทิศใต้	21
กินเวลา	21
นายพล	21
ความยากจน	21
ลำ	21
แพร่	21
พุกาม	21
ปร	21
ล้านช้าง	21
พ่อค้า	21
บูชา	21
กาพย์	21
พระบรมราชินีนาถ	21
อะลูมิเนียม	21
หมิง	21
ลงท้าย	21
ฮะ	21
ด้า	21
เตี้ย	21
เส้า	21
สกัด	21
พุด	21
ชุก	21
สุรนารี	21
อองซาน	21
ออตโตมัน	21
กัก	21
สมัครเล่น	20
เลา	20
โค้ง	20
ซอง	20
การแผ่รังสี	20
ทำปฏิกิริยา	20
นานา	20
ทรงกลม	20
หนึ่งในสี่	20
กำแพง	20
ความเกี่ยวข้อง	20
สถาบันวิจัย	20
ที่ทำการ	20
ปิโตรเลียม	20
เฉลิม	20
จัดพิมพ์	20
ผู้บริโภค	20
แพลตฟอร์ม	20
ทิพย์	20
เฟื่องฟู	20
บ์	20
ถือได้ว่า	20
หน่วยประมวลผลกลาง	20
ห้องปฏิบัติการ	20
ระเบียบ	20
นัยสำคัญ	20
คล	20
การบีบ	20
เครื่องกล	20
เอาต์พุต	20
สิรินธร	20
ปริภูมิ	20
คะ	20
ราชินี	20
จำเพาะ	20
ผู้ใด	20
รัฐศาสตร์	20
นอร์เวย์	20
ลักเซมเบิร์ก	20
นโปเลียน	20
โซน	20
นิรุกติศาสตร์	20
ชี้ให้เห็น	20
เขียนหนังสือ	20
แซก	20
โอรส	20
ปราบ	20
พี่	20
ทุ่งหญ้า	20
นครรัฐ	20
เก็บภาษี	20
เซฟ	20
อายุขัย	20
นม	20
เทนนิส	20
ฟิลิป	20
นักมานุษยวิทยา	20
วิถีชีวิต	20
ฉะนั้น	20
ณา	20
ข้างหน้า	20
องคมนตรี	20
ข้อเสนอ	20
อภิปราย	20
จักรี	20
คุก	20
โฆ	20
จุ	20
ล่วงหน้า	20
ทั้งคู่	20
พี่ชาย	20
ทำเป็น	20
พิษ	20
แต่อย่างใด	20
ค้าขาย	20
ยังอยู่	20
อุทยาน	20
ศิษย์	20
ท่อ	20
มง	20
ปรีชา	20
ด่าน	20
ชาน	20
หลบหนี	20
เหมา	20
ยากจน	20
กลอน	20
เบน	20
ด้วยเหตุนี้	20
แรงบันดาลใจ	20
เฮนรี	20
สวมใส่	20
วิชาประวัติศาสตร์	20
แพทยศาสตร์	20
งิ	20
ประลอง	20
จัง	20
หมาป่า	20
หยิบ	20
เอะ	20
พากษ์	20
เพิ	20
แอนด์	20
ค่ำ	20
เสา	20
กั้น	20
กี้	20
ประกาศอิสรภาพ	20
อินทรี	20
สองเท่า	20
กาแฟ	20
ริชาร์ด	20
ทะลุ	20
ร้อยกรอง	20
สปีชีส์	20
เคลื่อนย้าย	20
ศาสนิกชน	20
สิงห์	20
เฉลิมพระเกียรติ	20
แน่น	20
ลูกแก้ว	20
เอาชนะ	20
ยกระดับ	20
นักฟุตบอล	20
ลิ้น	20
กลางคืน	19
สับสน	19
สาธารณชน	19
ศีรษะ	19
รอบนอก	19
เอ็กซ์	19
กำลังจะ	19
สอดคล้องกัน	19
ความเปลี่ยนแปลง	19
ค้นคว้า	19
หมุน	19
หลุม	19
รูปทรง	19
ที่นั่น	19
แจ	19
พลวัต	19
ขั้นสูง	19
วัยเด็ก	19
ภาพถ่าย	19
ห่างไกล	19
การค้าขาย	19
กราฟิก	19
การอธิบาย	19
ท้าทาย	19
เม็ด	19
วอน	19
คัง	19
ได้รับอนุญาต	19
กู้	19
คำนิยาม	19
เนียน	19
พอล	19
ให้ความสนใจ	19
ทางออก	19
มหาวิทยาลัยเกษตรศาสตร์	19
ทิศใต้	19
เมา	19
ชั	19
รุก	19
เกลือ	19
ผลัดใบ	19
การก่อการร้าย	19
วิกฤติ	19
วาน	19
กระจายอำนาจ	19
ช่วงหลัง	19
นบ	19
ภาษาท้องถิ่น	19
ตกแต่ง	19
ร็อก	19
หมู	19
เนื้อสัตว์	19
ขนมปัง	19
นิติ	19
มิส	19
อานันทมหิดล	19
ให้เสียง	19
สายตา	19
กระทบ	19
ทางการแพทย์	19
วีรบุรุษ	19
ออฟ	19
เคร่งครัด	19
เสนา	19
ปทุมธานี	19
ดีเอ็นเอ	19
แผนการ	19
มาดริด	19
ดีเด่น	19
ความเสียหาย	19
นิติศาสตร์	19
สถานเอกอัครราชทูต	19
จับกุม	19
ตลอดมา	19
ปีก	19
ถล่ม	19
นักโทษ	19
เพราะว่า	19
สารพัด	19
แข็งแรง	19
ทุ	19
พระบาทสมเด็จพระมงกุฎเกล้าเจ้าอยู่หัว	19
นิทาน	19
ทน	19
เตะ	19
ฟุ	19
ตู้	19
อาร์เจนตินา	19
เอฟ	19
ชาวพื้นเมือง	19
ร่ำรวย	19
ครั้งสุดท้าย	19
วชิร	19
รอด	19
ปฐม	19
วลี	19
ลงวันที่	19
ฝักใฝ่	19
เตี	19
บูรณะ	19
โระ	19
ขงจื๊อ	19
หนี้	19
โดยเฉลี่ย	19
อาสาสมัคร	19
ต่างดาว	19
สุวรรณภูมิ	19
ยางพารา	19
ไผ่	19
วันหยุดราชการ	19
บาลี	19
ปลุก	19
ทักษิโณมิก	19
เสาร์	19
ยื่น	19
ธนู	19
กำลังภายใน	19
นครหลวง	19
ผา	19
สละ	19
ของเล่น	19
ตอนกิ่ง	19
มีสกุล	19
ลูทีเชียม	19
ถอนตัว	19
สีหนุ	19
ยูนิโคด	19
เข็มกลัด	19
การพิสูจน์	18
อริสโตเติล	18
พื้นดิน	18
เบส	18
สเปกตรัม	18
ตรวจจับ	18
จาน	18
สีน้ำเงิน	18
แน่ชัด	18
บันได	18
มาตร	18
เชี่ยวชาญ	18
ทางเทคโนโลยี	18
การอนุรักษ์	18
มรดกทางวัฒนธรรม	18
พอที่จะ	18
ทดแทน	18
สังคมวิทยา	18
บัตร	18
มีความรู้	18
ละครโทรทัศน์	18
แท่ง	18
ไอที	18
หนอง	18
ฮังการี	18
พูดถึง	18
ส่งผลให้เกิด	18
แฟร์	18
ตั้งใจ	18
สัก	18
ติดอันดับ	18
ตฺ	18
อยู่อาศัย	18
ความล้มเหลว	18
เอกภาพ	18
เข้มแข็ง	18
ประจำการ	18
ถ้าหาก	18
พลาสติก	18
ผู้สมัคร	18
ข้อกำหนด	18
นิช	18
การประกวด	18
บัส	18
ไก่	18
ชีส	18
แอลกอฮอล์	18
บันเทิง	18
จักรยาน	18
อีกต่อไป	18
ประกอบอาชีพ	18
สมาชิกรัฐสภา	18
ขจร	18
ความเหลื่อมล้ำ	18
ปราโมช	18
ครา	18
พงษ์	18
ขัดขวาง	18
บุตรชาย	18
อนึ่ง	18
ปัตตานี	18
มหายาน	18
วรรณะ	18
อร	18
ผู้ยิ่งใหญ่	18
ชนมายุ	18
ฟ์	18
ประสาน	18
สมมุติ	18
โปรด	18
ว่าง	18
เลเซอร์	18
ความคล้ายคลึง	18
ทหารเรือ	18
ลงทะเบียน	18
วอชิงตัน	18
กุมารี	18
มีเหตุผล	18
ธำรง	18
ได้ที่	18
เยน	18
ธน	18
ผู้สำเร็จราชการ	18
ราษฎร์	18
อาวุโส	18
ถึงแก่อสัญกรรม	18
หัวเมือง	18
อธิบดี	18
ญาติ	18
พาณิชย์	18
ออกกฎหมาย	18
นาวา	18
ไร่	18
ปะทุ	18
ดอย	18
จิ๋ว	18
ฤดูใบไม้ผลิ	18
เผย	18
ที่ไหน	18
แปะ	18
ยกตัวอย่างเช่น	18
เมล	18
ธี	18
รอม	18
ยามา	18
งู	18
รวมเล่ม	18
โซโลมอน	18
กระต่าย	18
ตอนนี้	18
มะเร็ง	18
เรื้อรัง	18
แชมป์โลก	18
อินเดียน	18
พร้อมด้วย	18
โดดเดี่ยว	18
กัว	18
เสี่ยง	18
การอนุมัติ	18
รู้หนังสือ	18
อเล็กซานเดอร์	18
ลุย	18
เอน	18
แยกจาก	18
ทวิภาคี	18
อิเหนา	18
พระราชนิพนธ์	18
ศุกร์	18
จาการ์ตา	18
ดิสก์	18
วงกลม	18
ประจุ	18
เสียงดัง	18
ผัน	18
ปัง	18
อัศวิน	18
รสชาติ	18
อ้อ	18
เจิ้	18
ขุนศึก	18
เฮีย	18
ฮื้อ	18
ก้	18
โดะ	18
กระบวน	18
หอก	18
ลั่นทม	18
สีส้ม	18
แพร่กระจาย	18
แลนทานัม	18
ช่วงนี้	18
เผาไหม้	18
ศิลปกรรม	18
กระป๋อง	18
เอเธนส์	18
นาสิก	18
เส้นเสียง	18
พระเจนดุริยางค์	18
รูปี	18
บอแรกซ์	18
โพไซดอน	18
จ์	17
เนบิวลา	17
แอม	17
ดิจิตอล	17
ห้วง	17
ระยะไกล	17
การปะทะ	17
จัดกลุ่ม	17
สมัคร	17
รร	17
พร้อมทั้ง	17
มหาชน	17
ที่นี่	17
อุทิศ	17
โค้ด	17
ภาษาธรรมชาติ	17
บำรุงรักษา	17
ผู้พัฒนา	17
ปลอดภัย	17
ดังเช่น	17
เวกเตอร์	17
เรียบร้อย	17
คำอธิบาย	17
กำหนดการ	17
เดนมาร์ก	17
เลียนแบบ	17
แผ่ขยาย	17
เป็นลำดับ	17
ลี้ภัย	17
อิสรภาพ	17
ธนาคารโลก	17
สนิท	17
ตลาดหลักทรัพย์	17
โรงเรียนมัธยม	17
เพศชาย	17
เป็นโรค	17
มืออาชีพ	17
ฟัน	17
ส่วนกลาง	17
เบียร์	17
ธรรมศาสตร์	17
พรรคประชาธิปัตย์	17
สมาชิกวุฒิสภา	17
ฝ่ายซ้าย	17
น้องสาว	17
ประยุทธ์	17
คะแนนเสียง	17
ตกเป็นของ	17
การพิจารณา	17
ติดอาวุธ	17
ดำรง	17
ปราศจาก	17
ทั้งปวง	17
สิริ	17
คนละ	17
ลูกผสม	17
ความไม่แน่นอน	17
ทิศ	17
ฝังตัว	17
เน็ต	17
ช่องทาง	17
ข้อหา	17
เด่น	17
เทป	17
จุฬา	17
ชีวเคมี	17
วิบูลย์	17
เลี้ยงดู	17
โยน	17
ผีเสื้อ	17
ชาวนา	17
เป็นธรรม	17
เป็นเหตุให้	17
ทุ่ง	17
จนกว่า	17
นักเศรษฐศาสตร์	17
ท้องที่	17
นายทหาร	17
อัญเชิญ	17
ศุลกากร	17
ผูกขาด	17
พระบรมวงศานุวงศ์	17
ข้าพเจ้า	17
บางประการ	17
หล่อ	17
ยินยอม	17
แถว	17
ดุลยภาพ	17
เกินไป	17
แสดงว่า	17
ดิง	17
ปากกา	17
สก็อต	17
แตน	17
ความทรงจำ	17
หิมาลัย	17
สปา	17
สวย	17
การฉาย	17
โจร	17
แอฟริกาใต้	17
เทค	17
พระราชพิธี	17
สิบสอง	17
พิศ	17
สถานภาพ	17
ฟลอริดา	17
ไอริช	17
เพิ่มจำนวน	17
ลงคะแนน	17
ผู้สูงอายุ	17
ลิสต์	17
ซิกข์	17
ยุคทอง	17
คืนชีพ	17
พระราชดำริ	17
ทุจริต	17
ฟื้นตัว	17
กระแสไฟฟ้า	17
ไทใหญ่	17
เอกเทศ	17
การบรรเลง	17
หนาน	17
บาหลี	17
หัตถ์	17
ภาษาเขียน	17
สัทอักษร	17
ชั้นมัธยมศึกษา	17
สาวน้อย	17
ตัง	17
เอี้ย	17
บุปผา	17
หลี	17
ผ้าคลุม	17
มะลิ	17
กิ่งก้าน	17
หน่อ	17
กวางตุ้ง	17
ความคล้าย	17
พระราชอาณาจักร	17
ตุน	17
ฮินดี	17
การเดินเรือ	16
อียิปต์	16
เพิ่ง	16
ส่องสว่าง	16
ในบางกรณี	16
เกิดปฏิกิริยา	16
ลอน	16
แตกตัว	16
คำนึงถึง	16
นามธรรม	16
ความคิดเห็น	16
ผู้ดูแล	16
โทรศัพท์มือถือ	16
หน้าตา	16
อัลบั้ม	16
ใช้ชีวิต	16
แฮม	16
เอ็ด	16
สนาม	16
เป็นปัญหา	16
พีชคณิต	16
ถอดรหัส	16
อากาศยาน	16
การให้เหตุผล	16
ยี	16
รูปภาพ	16
เป็นแนว	16
มีคุณค่า	16
เครื่องดนตรี	16
วาริ	16
เสด็จสวรรคต	16
งบ	16
กลยุทธ์	16
บทบัญญัติ	16
อาสา	16
รถไฟฟ้า	16
แฮร์	16
ปรับตัว	16
สมดุล	16
สตอ	16
ขึ้นชื่อ	16
เปิดโอกาส	16
ชื่อดัง	16
บางที	16
มีราคา	16
พระบาทสมเด็จพระวชิรเกล้าเจ้าอยู่หัว	16
